energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
7.416666666666633,0.0079108793864257,-0.007715667337374762,0.00019521204905093795,0.00019521204905093822,0.0,2.2150330471107704e-198,2.5448858097789882e-163,1.5245381732645873e-70,2.070876330040203e-115
7.433333333333301,0.0794011479735613,-0.07920681220784276,0.00019433576571854794,0.00019433576571854363,0.0,1.1474274107043565e-199,1.7407125384196893e-164,2.6466185377253097e-71,1.951704845154418e-116
7.44999999999997,0.0107787287709444,-0.010585263401833111,0.0001934653691112887,0.00019346536911128833,0.0,5.886935245158289e-201,1.1792471704938015e-165,4.550545119217361e-72,1.8200556850536447e-117
7.466666666666634,0.0963439453319083,-0.0961513445252862,0.00019260080662210355,0.00019260080662210802,0.0,2.991385090848501e-202,7.912280151428689e-167,7.749158203442671e-73,1.6794449390533373e-118
7.4833333333333,0.0059823785687126,-0.005790636542482349,0.00019174202623025056,0.0001917420262302504,0.0,1.5054780183258045e-203,5.2579626524813275e-168,1.3069671072646175e-73,1.5334069368632065e-119
7.499999999999968,0.0056958633095433,-0.005504974333049847,0.00019088897649345224,0.00019088897649345208,0.0,7.504046913089834e-205,3.4606076681989384e-169,2.1832014743578808e-74,1.3853504062285738e-120
7.5166666666666355,0.0310615790599351,-0.030871537453394864,0.0001900416065402366,0.00019004160654023688,0.0,3.704551955568135e-206,2.2558294516947247e-170,3.611952264123826e-75,1.2384326932008307e-121
7.533333333333301,0.0829227048708064,-0.08273350500474407,0.00018919986606233397,0.00018919986606233277,0.0,1.8113186861992432e-207,1.4563950256172875e-171,5.91846680199703e-76,1.0954580206993826e-122
7.549999999999968,0.0605774439841117,-0.06038908027880449,0.00018836370530720542,0.00018836370530720642,0.0,8.771483943830435e-209,9.312604072878506e-173,9.604957723283805e-77,9.588035422513264e-124
7.566666666666634,0.0572668915953104,-0.05707935852023969,0.0001875330750707102,0.00018753307507071335,0.0,4.2069786288400306e-210,5.897692422408163e-174,1.5438344478904652e-77,8.303746441727529e-125
7.583333333333303,0.0962633256264437,-0.09607661769975384,0.00018670792668985803,0.0001867079266898604,0.0,1.998419076657078e-211,3.6992367540842297e-175,2.4576782417410625e-78,7.115887739652548e-126
7.599999999999967,0.0811151534641831,-0.08092926525214743,0.00018588821203567585,0.00018588821203568075,0.0,9.402034826399803e-213,2.29805894036912e-176,3.874970047360398e-79,6.0338520335554296e-127
7.616666666666633,0.0456929075095655,-0.045507833626059285,0.0001850738835062135,0.0001850738835062159,0.0,4.381029445551843e-214,1.4139342900565666e-177,6.051049462278284e-80,5.062566988814879e-128
7.633333333333299,0.0910675564697078,-0.09088329157568818,0.00018426489401961177,0.00018426489401960762,0.0,2.0218527198237894e-215,8.61621085486799e-179,9.358625827792624e-81,4.202981410338761e-129
7.649999999999968,0.0198030213332983,-0.019619560136291007,0.00018346119700729177,0.0001834611970072931,0.0,9.241487679608027e-217,5.200228627590744e-180,1.4335488366414663e-81,3.452667164070344e-130
7.666666666666633,0.0657971970391138,-0.06561453429270649,0.00018266274640731106,0.0001826627464073061,0.0,4.183630196520883e-218,3.108476474952327e-181,2.1748631219613078e-82,2.806483667083071e-131
7.683333333333299,0.0803818663017112,-0.08019999680505352,0.0001818694966576745,0.0001818694966576764,0.0,1.8757878432698558e-219,1.8403132796527658e-182,3.267912305083506e-83,2.2572563469226683e-132
7.699999999999966,0.0909050662422189,-0.09072398483952897,0.00018108140268993655,0.0001810814026899331,0.0,8.329773122435991e-221,1.0790832787533604e-183,4.863264450763641e-84,1.7964279594363847e-133
7.716666666666634,0.0489708972375121,-0.048790598817589396,0.00018029841992270312,0.00018029841992270396,0.0,3.6635460621083416e-222,6.266675310162284e-185,7.168105787342733e-85,1.4146509249297844e-134
7.7333333333333,0.0229353199632143,-0.02275579945895889,0.00017952050425541072,0.00017952050425541183,0.0,1.5958393431863578e-223,3.6044454071851773e-186,1.0464053562042126e-85,1.1022987860666923e-135
7.749999999999966,0.0463622414478915,-0.04618349383582943,0.00017874761206206763,0.00017874761206206614,0.0,6.884869409566665e-225,2.053329934080052e-187,1.5129150035295192e-86,8.498845407846109e-137
7.766666666666634,0.0072804437318259,-0.007102464031640753,0.0001779797001851477,0.0001779797001851477,0.0,2.941855075017936e-226,1.1585053739661303e-188,2.166447321748063e-87,6.483822082730904e-138
7.783333333333301,0.0084955992586382,-0.008318382532708614,0.0001772167259295864,0.00017721672592958557,0.0,1.244990017401541e-227,6.473757016789261e-190,3.072562776630156e-88,4.894550435587701e-139
7.799999999999968,0.0564456843241388,-0.05626922567708198,0.00017645864705682218,0.00017645864705682332,0.0,5.218305393962284e-229,3.582892390435653e-191,4.3159104417146054e-89,3.6559907310914886e-140
7.816666666666632,0.0412069784911334,-0.041031273069354425,0.00017570542177897802,0.0001757054217789747,0.0,2.1662677916561286e-230,1.9639488036230844e-192,6.0043100653457345e-90,2.702140477625218e-141
7.833333333333299,0.0305121763517826,-0.030337219343029537,0.00017495700875306414,0.00017495700875306546,0.0,8.906638406315224e-232,1.0662169636949958e-193,8.273186722621738e-91,1.97615642866601e-142
7.849999999999967,0.0778464398803931,-0.07767222651331773,0.0001742133670753626,0.00017421336707536226,0.0,3.626891197080453e-233,5.732974913088906e-195,1.129019827952767e-91,1.430030416813746e-143
7.866666666666633,0.0015680766565689,-0.0013946022002931156,0.00017347445627578437,0.00017347445627578445,0.0,1.4627639937411103e-234,3.053047228597683e-196,1.525981750238803e-92,1.0239524505901442e-144
7.883333333333299,0.053326335819032,-0.0531535955827196,0.00017274023631239782,0.00017274023631239863,0.0,5.842961484181897e-236,1.610297177391759e-197,2.0427543230345907e-93,7.254790298899942e-146
7.899999999999967,0.0848227345317165,-0.08465072386415051,0.00017201066756598882,0.00017201066756599573,0.0,2.3115900335920979e-237,8.411967160992588e-199,2.708332395778185e-94,5.08604849289561e-147
7.916666666666633,0.0032446273762019,-0.0030733416653671527,0.00017128571083474715,0.00017128571083474705,0.0,9.057485156744868e-239,4.352192872259381e-200,3.556369022985676e-95,3.528147139529906e-148
7.933333333333299,0.0621162929432742,-0.06194572761594526,0.00017056532732893925,0.00017056532732893904,0.0,3.514985003629951e-240,2.2301687496844656e-201,4.625201957385872e-96,2.421717277764736e-149
7.949999999999965,0.0844204050682049,-0.08425055558953912,0.00016984947866578726,0.00016984947866578574,0.0,1.3510093348468539e-241,1.1318434095273403e-202,5.957631136564151e-97,1.6447911132433856e-150
7.966666666666634,0.0751668934949969,-0.07499775536813258,0.00016913812686432383,0.00016913812686431692,0.0,5.142949394338022e-243,5.689236591937558e-204,7.600384232134875e-98,1.1053724104296631e-151
7.9833333333333,0.0273387565376805,-0.027170325303340157,0.0001684312343403424,0.00016843123434034165,0.0,1.939032909153134e-244,2.8323092504131694e-205,9.60321194206169e-99,7.350502836795199e-153
7.999999999999966,0.0164269737816258,-0.016259245017724317,0.00016772876390148267,0.000167728763901484,0.0,7.240643028019752e-246,1.3965174756700496e-206,1.2017565757441195e-99,4.8365539623219076e-154
8.016666666666632,0.0556378006292679,-0.05547076995052561,0.0001670306787422901,0.00016703067874229263,0.0,2.677861562143373e-247,6.819791645121981e-208,1.489482922985064e-100,3.148948695575949e-155
8.0333333333333,0.0134868974356985,-0.01332056049325908,0.00016633694243941947,0.00016633694243942007,0.0,9.808850920323482e-249,3.298487678672425e-209,1.8284099558745363e-101,2.0286433019839432e-156
8.049999999999969,0.0069111592467258,-0.0067455117277789274,0.000165647518946873,0.00016564751894687323,0.0,3.558501672693326e-250,1.580074824957601e-210,2.2229549132354075e-102,1.2931721918057959e-157
8.066666666666633,0.0454983877934973,-0.045333425420905966,0.00016496237259133045,0.00016496237259133186,0.0,1.27860159682499e-251,7.49651594206451e-212,2.6767435138195084e-103,8.156758080449499e-159
8.083333333333298,0.0125344993149182,-0.012370217846850667,0.00016428146806753315,0.00016428146806753393,0.0,4.5501146364612064e-253,3.52257551495958e-213,3.192286722157265e-104,5.090839039196316e-160
8.099999999999964,0.0648178318179111,-0.06465422704747738,0.00016360477043372845,0.00016360477043372924,0.0,1.6037196935620031e-254,1.6393820780697416e-214,3.770648522348255e-105,3.1439216110163308e-161
8.116666666666633,0.0399931479833639,-0.0398302157382567,0.000162932245107196,0.00016293224510719704,0.0,5.598267083146082e-256,7.55647207640143e-216,4.411123734384387e-106,1.9211647582710535e-162
8.133333333333299,0.0656125040396407,-0.06545024018178086,0.00016226385785983455,0.00016226385785982905,0.0,1.9355205804417e-257,3.4496656837478563e-217,5.1109479275325677e-107,1.1616306777855925e-163
8.149999999999965,0.0927848957248886,-0.09262329615007482,0.0001615995748137783,0.00016159957481377417,0.0,6.627671902729985e-259,1.5597462960299085e-218,5.8650632514961275e-108,6.949956616245465e-165
8.166666666666632,0.0714903009185399,-0.07132936155610275,0.00016093936243714857,0.00016093936243714724,0.0,2.247725311079881e-260,6.98473518687091e-220,6.665964122022318e-109,4.114401536337296e-166
8.1833333333333,0.0999902449823203,-0.0998299617947805,0.0001602831875398003,0.000160283187539798,0.0,7.549957364405991e-262,3.0978826009096527e-221,7.50364486492971e-110,2.410137458149434e-167
8.199999999999966,0.0782749366303878,-0.07811530561311866,0.00015963101726913786,0.00015963101726914063,0.0,2.5116827909263402e-263,1.3608147045169156e-222,8.365667492687299e-111,1.3969713865523681e-168
8.216666666666631,0.020378032608375,-0.02021904978926896,0.0001589828191060419,0.000158982819106042,0.0,8.275687992858427e-265,5.920413759877964e-224,9.237361802269894e-112,8.012052163978725e-170
8.233333333333297,0.0118126649012811,-0.011654326340420332,0.00015833856086076847,0.00015833856086076912,0.0,2.7006136300249655e-266,2.551080440655125e-225,1.0102162198277261e-112,4.546849556665319e-171
8.249999999999966,0.0704630998258169,-0.07030540161514791,0.00015769821066899392,0.00015769821066899327,0.0,8.728504287695658e-268,1.0887176772546139e-226,1.0942076533856093e-113,2.553218370556086e-172
8.266666666666632,0.091578824793149,-0.09142176305616115,0.00015706173698784576,0.00015706173698785102,0.0,2.7940632413660174e-269,4.6017754608375463e-228,1.1738272488603059e-114,1.418652068041691e-173
8.283333333333298,0.0419341665875738,-0.04177773747898174,0.00015642910859205855,0.00015642910859206007,0.0,8.85832605896207e-271,1.926436069184211e-229,1.2471757373793188e-115,7.799636978184148e-175
8.299999999999965,0.0097908904115245,-0.00963509011695441,0.00015580029457008988,0.00015580029457009032,0.0,2.781545187919434e-272,7.98735166948842e-231,1.3124118646997312e-116,4.243101716687372e-176
8.316666666666633,0.0003137504328578,-0.00015857516853741107,0.00015517526432038894,0.00015517526432038894,0.0,8.650468030137977e-274,3.279971264895662e-232,1.3678285685688588e-117,2.2840365816124996e-177
8.333333333333298,0.0707667987392993,-0.07061224475175164,0.00015455398754765648,0.00015455398754765735,0.0,2.6644778789076282e-275,1.334001443977925e-233,1.4119269254956837e-118,1.2165591431008593e-178
8.349999999999964,0.0456701092227214,-0.04551617278846222,0.00015393643425917758,0.00015393643425918105,0.0,8.12837366980665e-277,5.373553637123164e-235,1.443483414613157e-119,6.411711280964602e-180
8.36666666666663,0.0104547283394192,-0.01030140576465799,0.00015332257476121,0.0001533225747612107,0.0,2.4559200777705537e-278,2.1438080857645582e-236,1.4616062924892023e-120,3.3436841603904335e-181
8.383333333333299,0.0011284051960105,-0.0009756928163551075,0.00015271237965539246,0.0001527123796553925,0.0,7.349263632426799e-280,8.470894030705786e-238,1.4657774554671831e-121,1.725389286574502e-182
8.399999999999965,0.0866336965739858,-0.08648159075415054,0.00015210581983525484,0.00015210581983525048,0.0,2.1781734072153166e-281,3.315061738006166e-239,1.455877047206313e-122,8.809667258783575e-184
8.41666666666663,0.076464600305762,-0.07631309743927929,0.00015150286648271671,0.00015150286648271455,0.0,6.393815561300189e-283,1.2849109222072838e-240,1.4321891803738764e-123,4.4508450271236336e-185
8.433333333333298,0.047443588939101,-0.047292685448036303,0.0001509034910646967,0.00015090349106469897,0.0,1.858860439646296e-284,4.932572172951811e-242,1.395388391322772e-124,2.225030659550296e-186
8.449999999999966,0.0831461690088301,-0.08299586134350037,0.00015030766532972417,0.00015030766532972745,0.0,5.352448449910794e-286,1.8753956490517568e-243,1.3465077289677582e-125,1.1006268050423777e-187
8.466666666666631,0.0708634713443048,-0.0707137559830002,0.00014971536130460594,0.00014971536130460434,0.0,1.5264311828606818e-287,7.062059747328149e-245,1.2868905846350167e-126,5.387096195122652e-189
8.483333333333297,0.078013071625356,-0.07786394507406487,0.00014912655129113717,0.00014912655129113177,0.0,4.311426567381151e-289,2.6338370269677266e-246,1.2181293969550696e-127,2.609035178489089e-190
8.499999999999964,0.0965857708746237,-0.09643722966676083,0.00014854120786286784,0.00014854120786287242,0.0,1.2061012997149943e-290,9.728938047026672e-248,1.1419951318695046e-128,1.2503042237377789e-191
8.516666666666632,0.0825714202399825,-0.08242346093612055,0.00014795930386195255,0.00014795930386195608,0.0,3.341685738538478e-292,3.5592705794831457e-249,1.060361886025305e-129,5.928734754639493e-193
8.533333333333298,0.087463728450265,-0.08731634763786907,0.00014738081239593082,0.00014738081239593025,0.0,9.169939129112489e-294,1.2896610973855981e-250,9.751310672724858e-131,2.7817551623442235e-194
8.549999999999963,0.0908911860965065,-0.09074438038967184,0.0001468057068346601,0.00014680570683465343,0.0,2.492219720602793e-295,4.628169139493812e-252,8.881593765130284e-132,1.2914760110408685e-195
8.566666666666633,0.0231876313888853,-0.023041397428078068,0.00014623396080723147,0.0001462339608072306,0.0,6.708497024214917e-297,1.644984736573105e-253,8.011942890545138e-133,5.932863326750242e-197
